epoch,train_mse,val_mse,learning_rate,epoch_seconds,elapsed_seconds
1,0.23937310830831526,0.10446125690937043,0.0003,2.163202199852094,2.1632031998597085
2,0.060427766161561015,0.0615825895011425,0.0003,1.7595874001272023,3.9316298000048846
3,0.046805068423748014,0.047533033442497256,0.0003,1.6941050000023097,5.63296279986389
4,0.042900550398230555,0.04260268547683954,0.0003,1.8038661000318825,7.444512699963525
5,0.041058202422857286,0.04247539341151714,0.0003,1.6701907999813557,9.1220087998081
6,0.03983063733696938,0.04088770323544741,0.0003,1.8280923999845982,10.961699899984524
7,0.039073763912916185,0.039374833081662654,0.0003,1.6810289002023637,12.650041899876669
8,0.03863345648467541,0.039486111298203466,0.0003,1.7567853000946343,14.414070899831131
9,0.038192427575588224,0.04000407276600599,0.0003,1.7306017999071628,16.145797199802473
10,0.037824492868185046,0.03947476991266012,0.0003,1.8397910001222044,17.986540499841794
11,0.037558773311376574,0.038635134176909926,0.0003,1.803699100157246,19.79774049995467
12,0.037324753165245056,0.04020625980496407,0.0003,1.680019399849698,21.485332399839535
13,0.037172465641498564,0.037540924981236456,0.0003,1.7909059999510646,23.277359999949113
14,0.03699042956590652,0.037075279478728775,0.0003,1.6323259000200778,24.91725549986586
15,0.036773729561567305,0.037476489855349064,0.0003,1.7607151998672634,26.6844642998185
16,0.03661709447860718,0.03999201250225306,0.0003,1.6466377000324428,28.33850029995665
17,0.03637358370184898,0.03819284186810255,0.0003,1.7613486999180168,30.101129099959508
18,0.03620682262837887,0.038430370470881464,0.0003,1.6859188999515027,31.788333099801093
19,0.035996222127079966,0.03833712920695543,0.0003,1.7590473000891507,33.548540599877015
20,0.03597659352183342,0.03674866542071104,0.0003,1.7528343999292701,35.30259269988164
21,0.035879215835928915,0.03813381170332432,0.0003,1.6528025001753122,36.968364799860865
22,0.035655739011764526,0.036396948121488096,0.0003,1.779389699921012,38.748764199903235
23,0.035635619740486145,0.037792231725156306,0.0003,1.7950570001266897,40.55193579988554
24,0.03541393048733473,0.036742445303499696,0.0003,1.7512996001169086,42.30436549987644
25,0.03530067114233971,0.03689817544072867,0.0003,1.7002520998939872,44.005862899823114
26,0.03531651935815811,0.03769043905735016,0.0003,1.731742799980566,45.74535929993726
27,0.035143504936695096,0.03659620520323515,0.0003,1.8054847000166774,47.552204799838364
28,0.03504841150641441,0.037208062624931336,0.0003,1.7627053000032902,49.31616279995069
29,0.03490223562717438,0.03595781984329224,0.0003,1.688630600227043,51.006055699894205
30,0.03477983383178711,0.036715102614462376,0.0003,1.79909129999578,52.81286900001578
31,0.03468815610051155,0.03663291085809469,0.0003,1.669781900011003,54.48948669992387
32,0.034561400384306905,0.03756709509193897,0.0003,1.7972411001101136,56.28808439988643
33,0.03455011220932007,0.03744329840689897,0.0003,1.7427903001662344,58.03219889989123
34,0.034464953308701515,0.036983699604868886,0.0003,1.6732010000851005,59.70662489999086
35,0.03431762475371361,0.03603446583896876,0.0003,1.7819801999721676,61.489843799965456
36,0.03416736521959305,0.0359973730802536,0.0003,1.685155900195241,63.18320219987072
37,0.0341553391623497,0.03608214013725519,0.0003,1.789554299786687,64.97421199991368
38,0.03401450290322304,0.036831877222657204,0.0003,1.6797064000274986,66.65540279983543
39,0.03387333942592144,0.03649584062546492,0.0003,1.795549999922514,68.45229569985531
40,0.033865071448087695,0.036875241032242774,0.0003,1.6944318001624197,70.14783869986422
41,0.03367041590094566,0.036341587655246255,0.0003,1.7666999001521617,71.92274670000188
42,0.03362014335513115,0.03619041503220797,0.0003,1.7841057998593897,73.70819399994798
43,0.03367079402387142,0.0371082857593894,0.0003,1.6759284001309425,75.38529389980249
44,0.033616297201514246,0.03707645504921675,0.0003,1.8790834001265466,77.26591349998489
45,0.03346062950074673,0.036466485047340395,0.0003,1.7526841999497265,79.0199246997945
46,0.03347762442708015,0.03580368895679712,0.0003,1.8615257998462766,80.88893659994937
47,0.033412641313076016,0.03651662208288908,0.0003,1.757664600154385,82.65503439982422
48,0.0333312376922369,0.0351854955881834,0.0003,1.7727435999549925,84.42915409989655
49,0.03324728851914406,0.03604875559657812,0.0003,1.7083485000766814,86.14537609997205
50,0.033269814329147336,0.03592552948445082,0.0003,1.8187608998268843,87.96550249983557
