epoch,train_mse,val_mse,learning_rate,epoch_seconds,elapsed_seconds
1,0.05294362509131432,0.03485312402635813,0.0003,39.21675870008767,39.216758500086144
2,0.03327746878504753,0.033576154826283455,0.0003,39.2705469999928,78.50798489991575
3,0.032199503318309786,0.033466162136495115,0.0003,39.07382269995287,117.59980449988507
4,0.03156644576466083,0.03237961913049221,0.0003,39.35844169999473,156.9759941000957
5,0.03108846292209625,0.03242517599433661,0.0003,39.01553440000862,196.00934899994172
6,0.0307585775141716,0.03252860076338053,0.0003,38.92302430002019,234.95030650007538
7,0.03039863779592514,0.03245159001350403,0.0003,38.91513370000757,273.86690100003034
8,0.030185948314666748,0.03468327887415886,0.0003,40.41555179981515,314.28380399988964
9,0.029933490015983583,0.033509420223534106,0.0003,39.10674860002473,353.3918955998961
10,0.029736728599429132,0.034554417547881605,0.0003,38.95304840011522,392.34644449991174
11,0.029623971880197525,0.033020439431667326,0.0003,39.52013140008785,431.8832914000377
12,0.029463584756612777,0.03402599459707737,0.0003,38.74247719999403,470.62716539995745
13,0.029340314890623092,0.03368546050667763,0.0003,38.99634480010718,509.6250690999441
14,0.029205742450237274,0.033804901569485665,0.0003,39.01752360002138,548.6442060999107
15,0.029021417676627637,0.03335642442524433,0.0003,40.03935069986619,588.6853002998978
16,0.028893982611835,0.033931285321116444,0.0003,38.97713450016454,627.6836518000346
17,0.028752057525396345,0.03404860592633486,0.0003,38.90354819991626,666.5886240000837
18,0.02864111374938488,0.03283518535882234,0.0003,39.04187839990482,705.6320521000307
19,0.02843131980484724,0.0329845119869709,0.0003,39.03228839999065,744.6659047999419
20,0.028314715962767602,0.034998963321745395,0.0003,39.26431409991346,783.9317544000223
21,0.028154422778367997,0.03252690365463495,0.0003,39.22100710007362,823.1722955000587
22,0.027984922823667525,0.03405996121168137,0.0003,39.42506820010021,862.5989419999532
23,0.027825175598323346,0.03433168412327767,0.0003,38.99036110006273,901.5909128000494
24,0.027620753478765487,0.03418524030357599,0.0003,39.176479399902746,940.7689730999991
25,0.027348505767583846,0.034656984004676344,0.0003,39.354984200093895,980.1256246999837
26,0.027199372707366942,0.03531183557778597,0.0003,39.05788130010478,1019.2075684999581
27,0.0271201569314003,0.03615882182776928,0.0003,39.34512620000169,1058.554440899985
28,0.026902043136298657,0.03509927373319864,0.0003,39.088293799897656,1097.6440767999738
29,0.026596326127290727,0.03616617272317409,0.0003,39.495656199986115,1137.1415742998943
30,0.02641490847206116,0.0360643856048584,0.0003,39.153754299972206,1176.2969217998907
31,0.02615868161344528,0.03693488452613354,0.0003,39.10635370016098,1215.4203236000612
32,0.02595525876402855,0.03540259390830994,0.0003,40.15864989999682,1255.5808198000304
33,0.025866175307571886,0.03570034667819738,0.0003,39.383733300026506,1294.966206500074
34,0.025560974813103675,0.03614782397061586,0.0003,39.44847530010156,1334.4164885999635
35,0.0254284454972744,0.036183776985406875,0.0003,39.18950970005244,1373.6076847000513
36,0.025109016189932824,0.0349538914218545,0.0003,39.41335460008122,1413.0376178999431
37,0.02498352927482128,0.03674387247353792,0.0003,38.9749647998251,1452.014400199987
38,0.02485434281671047,0.0374057254755497,0.0003,38.967316899914294,1490.9835780998692
39,0.02470634243410826,0.03759791745454073,0.0003,39.05340280011296,1530.0385922999121
40,0.02451868554520607,0.036331670077443125,0.0003,38.93998760008253,1568.9802582000848
41,0.024265794614315033,0.037445418345332146,0.0003,39.23748470004648,1608.2375449000392
42,0.02411612599158287,0.03672890293240547,0.0003,39.29623269988224,1647.535574000096
43,0.02391547465801239,0.03726785735696554,0.0003,38.94493050011806,1686.482404399896
44,0.023737803586483003,0.038916849783360956,0.0003,38.94290060014464,1725.4272179000545
45,0.02356144165992737,0.03704049632966518,0.0003,38.93257039994933,1764.3614711000118
46,0.023427553880691527,0.036537820943892005,0.0003,39.070724999997765,1803.4534765998833
47,0.02329352211987972,0.035890068271160126,0.0003,38.92748790001497,1842.382648000028
48,0.023093658518075943,0.035927956870794295,0.0003,39.23513319995254,1881.6194319000933
49,0.023031676907539367,0.03687263567209244,0.0003,39.2092140999157,1920.830626500072
50,0.022804092588543892,0.03638121065676212,0.0003,39.101639200001955,1959.933959200047
