epoch,train_mse,val_mse,learning_rate,epoch_seconds,elapsed_seconds
1,0.053445543693304065,0.03599690835535526,0.0003,14.367245799861848,14.367243600077927
2,0.03653567050051689,0.03494739030152559,0.0003,13.346909400075674,27.72543770004995
3,0.0353709502710104,0.03720978983521461,0.0003,13.819722900167108,41.551243599969894
4,0.03475117840594053,0.036397146058380604,0.0003,14.195603200001642,55.74776259995997
5,0.03418329184198379,0.03883823679625988,0.0003,16.245301300194114,71.99446419999003
6,0.033849499632716176,0.03668177820920944,0.0003,13.536026099929586,85.53713730000891
7,0.033503893421053886,0.035391945767104624,0.0003,14.287266900064424,99.82584560010582
8,0.03323893464279175,0.03824734273850918,0.0003,13.671400899998844,113.49846710008569
9,0.03296843482041359,0.03717944806933403,0.0003,13.64993239985779,127.14949130010791
10,0.03269459869551659,0.03710864368677139,0.0003,13.53318060003221,140.68394990009256
11,0.03250535192942619,0.03690890243351459,0.0003,13.472271700156853,154.1627001001034
12,0.03234060001444817,0.03536234223783016,0.0003,13.633178000105545,167.79715429991484
13,0.032101201132535936,0.03623669528305531,0.0003,13.459493099944666,181.25777380005457
14,0.03185666900396347,0.0393711347091198,0.0003,13.583275099983439,194.84212690009736
15,0.03171347732961178,0.036695720832943916,0.0003,13.498761400114745,208.3421330000274
16,0.03154473235118389,0.039789317650794985,0.0003,13.493121299892664,221.84169000014663
17,0.03125572417664528,0.03777764309436083,0.0003,13.508501700125635,235.35156730003655
18,0.03119208731007576,0.03732674423962831,0.0003,13.602776800049469,248.95595630002208
19,0.03106034757566452,0.038041266694664955,0.0003,13.434422299964353,262.3915872001089
20,0.0308204395942688,0.03797831788897514,0.0003,13.354493799852207,275.74737540003844
21,0.03074543347144127,0.03827974798500538,0.0003,13.387590500060469,289.1416794001125
22,0.030588801684856413,0.038281600587368014,0.0003,13.540092200040817,302.68297270010225
23,0.03043789998549223,0.03946293056190014,0.0003,13.703008400043473,316.3872474001255
24,0.03027780309391022,0.03849637685567141,0.0003,13.497720899991691,329.88629349996336
25,0.030141085909366608,0.03834664732247591,0.0003,13.408954799873754,343.29650750011206
26,0.029972217881679534,0.0385394430822134,0.0003,15.775585900060833,359.0784352000337
27,0.029849246606826783,0.04056278864622116,0.0003,16.073938600020483,375.15362540003844
28,0.029766652160406113,0.039633015296757224,0.0003,15.907551999902353,391.06305410014465
29,0.029657968701720237,0.03831578912705183,0.0003,14.490691300015897,405.55513600003906
30,0.029491716501235964,0.039528132610321044,0.0003,13.169076000107452,418.7254258999601
31,0.029383011520147325,0.041066221642494204,0.0003,13.249877800000831,431.9820711000357
32,0.029155720340251923,0.03842586198449135,0.0003,13.334753700066358,445.3179270999972
33,0.02907918599253893,0.03930076354324818,0.0003,14.644972800044343,459.9642880000174
34,0.029025972974419594,0.03790319245964289,0.0003,12.617778899846599,472.5834369000513
35,0.028951773509263992,0.040909888966083524,0.0003,14.858611400006339,487.4432715000585
36,0.02882187341237068,0.04231512726187706,0.0003,13.898514699889347,501.34865529998206
37,0.02875833913850784,0.044580823091864584,0.0003,13.745469599962234,515.0954088999424
38,0.028572352748632433,0.04133353063583374,0.0003,13.644832300022244,528.7418603000697
39,0.028554201151549816,0.040716207510828974,0.0003,14.759655900066718,543.5028435999993
40,0.028456639642477036,0.041445691529512406,0.0003,11.97324170009233,555.4774142000824
41,0.028306647334694863,0.03900433722794056,0.0003,11.762227300088853,567.2466376000084
42,0.028274246706485748,0.039133032462000845,0.0003,11.878529299981892,579.1266682001296
43,0.028152912311315538,0.041498444436192515,0.0003,11.728832600172609,590.8567894001026
44,0.02816134427833557,0.04121289811253548,0.0003,11.881902999943122,602.7400704999454
45,0.02804090093421936,0.040511744489073756,0.0003,11.765705100027844,614.5071672000922
46,0.027954265814304352,0.03910155751049518,0.0003,11.71826699981466,626.2320109999273
47,0.027851864872813225,0.04234374830543995,0.0003,11.828013899968937,638.0615086001344
48,0.02779349887561798,0.041226659464538094,0.0003,11.76798880007118,649.8310744999908
49,0.02774101955783367,0.037807139553427696,0.0003,11.646471899934113,661.4789334000088
50,0.027621841054081917,0.041302760330438615,0.0003,11.707259099930525,673.1876221999992
