epoch,train_mse,val_mse,learning_rate,epoch_seconds,elapsed_seconds
1,0.19978740665197373,0.07208585523068906,0.0003,3.7702468999195844,3.7702468000352383
2,0.05199592004358768,0.046594175101816654,0.0003,3.4245744000654668,7.212336800061166
3,0.043777052910327914,0.04068542295098305,0.0003,3.227974500041455,10.454799500061199
4,0.04151841222763061,0.03941919093579054,0.0003,3.1790825000498444,13.646770199993625
5,0.040219241156578066,0.039066490945219995,0.0003,3.2756705000065267,16.935836599906906
6,0.039317540873289106,0.03799197235107422,0.0003,3.2039342001080513,20.16500520007685
7,0.03881444422841072,0.03745288050919771,0.0003,3.350229399977252,23.52880350011401
8,0.03824406183362007,0.037071429555118086,0.0003,3.1828177999705076,26.725033099995926
9,0.037941613022089,0.0372502751275897,0.0003,3.258054699981585,29.997139499988407
10,0.03782666229248047,0.03651117631494999,0.0003,3.2752495999448,33.273858200060204
11,0.03736242778420448,0.03632494839578867,0.0003,3.269943800056353,36.57104440010153
12,0.03722500851988792,0.03696705732941628,0.0003,3.2973950000014156,39.8821392999962
13,0.037008552638292315,0.03617685213088989,0.0003,3.27517529996112,43.15876289992593
14,0.036913849909305574,0.03599460273385048,0.0003,3.4515628998633474,46.624748199945316
15,0.036707272429466246,0.03596644310951233,0.0003,3.187889400171116,49.82548850006424
16,0.03662916598677635,0.036090244241058826,0.0003,3.581096100155264,53.43369229999371
17,0.036301815128922464,0.03667429992556572,0.0003,3.3495332000311464,56.784615699900314
18,0.03612205224573612,0.03629014121443033,0.0003,3.457315400009975,60.2438038000837
19,0.03596617105305195,0.03591338502466679,0.0003,3.3254252998158336,63.57083320012316
20,0.03589642835021019,0.036261202915012836,0.0003,3.3366014000494033,66.9215565000195
21,0.03583989766925574,0.035996165364980695,0.0003,3.185627399943769,70.12215750012547
22,0.03579942107796669,0.035834248720109464,0.0003,3.4841513000428677,73.60758240008727
23,0.03562070523142814,0.03643000649362803,0.0003,3.2778322000522166,76.89793270011432
24,0.035388545919656754,0.03556883483231068,0.0003,3.4623185999225825,80.36195520008914
25,0.03551050558805466,0.0358286199554801,0.0003,3.27695280010812,83.65209210012108
26,0.03530264006018639,0.03629160770177841,0.0003,3.3596830000169575,87.02596940007061
27,0.03519537542939186,0.03514329022914171,0.0003,3.492526200134307,90.52043160004541
28,0.0351414235663414,0.03783706908226013,0.0003,3.245731000090018,93.78031569998711
29,0.03503609648108482,0.03589375465214253,0.0003,3.524372500134632,97.30627689999528
30,0.0349960832118988,0.03603808038681745,0.0003,3.3375218000728637,100.64578279992566
31,0.03490991462290287,0.03548894125074148,0.0003,3.368917499901727,104.02908269991167
32,0.03471342005848885,0.036833128593862056,0.0003,3.511678700102493,107.5424556999933
33,0.03466473745822907,0.0363804558724165,0.0003,3.355182700091973,110.89955769991502
34,0.03465717565536499,0.03588213794082403,0.0003,3.530064699938521,114.43126849993132
35,0.03468727045059204,0.03590529630631208,0.0003,3.528516500024125,117.96144660003483
36,0.03451685131311417,0.035214737457036974,0.0003,3.4336098998319358,121.41127300006337
37,0.03444899705767632,0.03703857976794243,0.0003,3.5654285000637174,124.9784282001201
38,0.03418562337875366,0.03577421526014805,0.0003,3.3420904998201877,128.32233419991098
39,0.03412029081702232,0.036053900757431985,0.0003,3.4564361998345703,131.7806242001243
40,0.03423135812878609,0.03680079057365656,0.0003,3.614742500009015,135.3972827999387
41,0.03412090412974358,0.036195077039301395,0.0003,3.334499399876222,138.7465778000187
42,0.033908339319229125,0.0357991760417819,0.0003,3.5364395000506192,142.28485319996253
43,0.03394426541805267,0.03791559047996998,0.0003,3.3226907001808286,145.60958450008184
44,0.03380052071511745,0.03646913927793503,0.0003,3.465048999991268,149.07624699990265
45,0.034009924127459526,0.03742491812556982,0.0003,3.5571412998251617,152.63510810001753
46,0.03377484811186791,0.0376278826802969,0.0003,3.3710880000144243,156.02019500010647
47,0.033768284430503843,0.03756707497537136,0.0003,3.6118795999791473,159.63395299995318
48,0.03389424230754375,0.03555582935810089,0.0003,3.3800474999006838,163.01576280011795
49,0.033545949601233006,0.03686388648599386,0.0003,3.477647500112653,166.49524449999444
50,0.03383745809972286,0.036940606187283995,0.0003,3.5669048000127077,170.06411739997566
