epoch,train_mse,val_mse,learning_rate,epoch_seconds,elapsed_seconds
1,0.19618769636392594,0.08293365212678909,0.0003,3.885604200186208,3.8856046001892537
2,0.05158473123252392,0.049448595634102824,0.0003,4.064317499985918,7.970218600006774
3,0.044167929215431216,0.042279190291464326,0.0003,4.0815041998866946,12.072248000185937
4,0.04167696174323559,0.04185433254241944,0.0003,3.8827019999735057,15.976204500067979
5,0.040282667657136915,0.04330127423554659,0.0003,3.8158587999641895,19.81023359997198
6,0.03931714229464531,0.04031770738661289,0.0003,3.965995700098574,23.79589150007814
7,0.03883096510648727,0.040176761555671694,0.0003,3.9727232998702675,27.789233800023794
8,0.03823045689880848,0.037954486455023285,0.0003,4.074238499859348,31.88280100002885
9,0.03807178101539612,0.03826751209050417,0.0003,4.100734799867496,36.00137379998341
10,0.037587318857908246,0.03820956452786922,0.0003,4.021335900062695,40.024407000048086
11,0.03724838862538338,0.03708805088847875,0.0003,4.0095349999610335,44.053463800111786
12,0.03694596241474152,0.038655041697621344,0.0003,3.9621060001663864,48.03518630005419
13,0.03684849748551845,0.038169235506653784,0.0003,3.9645102000795305,52.00198180018924
14,0.03674255213975906,0.037387909039855005,0.0003,3.9673190999310464,55.97079470008612
15,0.03662128470897674,0.03763643521368504,0.0003,3.9057517999317497,59.8781503001228
16,0.036369899581670764,0.03712922476530075,0.0003,3.9151417000684887,63.81179040018469
17,0.03626626197516918,0.03650677109360695,0.0003,4.09146219980903,67.90474670007825
18,0.03585827128648758,0.03777428593784571,0.0003,4.013408900005743,71.93605170003138
19,0.035815028621554376,0.035810624259710315,0.0003,4.075132000027224,76.01283000013791
20,0.03570586816072464,0.0366832942917943,0.0003,4.064540900057182,80.09758569998667
21,0.035634519409835336,0.037290982526540756,0.0003,3.875199400121346,83.99215280008502
22,0.03543442709922791,0.03593304812759161,0.0003,4.013747599907219,88.00723320012912
23,0.03540327737689018,0.036569926489889625,0.0003,3.9710820000618696,91.97990930010565
24,0.03514844132959843,0.03615299054980278,0.0003,4.001737500075251,95.98324820003472
25,0.03538666298031807,0.03704140858352184,0.0003,4.208519899984822,100.19329960015602
26,0.03517957360446453,0.03712187997698784,0.0003,4.021460599964485,104.232289200183
27,0.03507793157815933,0.03636927765458822,0.0003,4.071272399974987,108.30515310005285
28,0.034775238355398176,0.03956191083490849,0.0003,3.999589999904856,112.30633520008996
29,0.03493925985515118,0.03672338689267635,0.0003,3.985791399842128,116.29378410009667
30,0.034641087319850924,0.037465538315474986,0.0003,3.994807899929583,120.28995450004004
31,0.03470043412268162,0.03738564350605011,0.0003,3.980106099974364,124.28980660019442
32,0.03456338178873062,0.038929129150509834,0.0003,3.99755569989793,128.28895710012875
33,0.034497005908489226,0.03774883063733578,0.0003,3.9691389000508934,132.25967589998618
34,0.03442576512873173,0.036901276755332946,0.0003,3.9759229000192136,136.23718400020152
35,0.0345691528236866,0.03691654934883118,0.0003,4.042513099964708,140.28117080009542
36,0.034134701809883115,0.036640953335165975,0.0003,4.060582499951124,144.36485030013137
37,0.03424323770999908,0.03797215452939272,0.0003,4.430182399926707,148.79660680005327
38,0.033942146408557895,0.03784095149338245,0.0003,4.119359100004658,152.91735940007493
39,0.033930753512978556,0.03766894411295652,0.0003,4.071944199968129,156.99091779999435
40,0.03386633989691734,0.037996357601881026,0.0003,4.087566899834201,161.0801449001301
41,0.03393992085576057,0.0376242728099227,0.0003,4.096846499945968,165.20084710000083
42,0.033570402765274045,0.03719012264162302,0.0003,4.186060399981216,169.38863300019875
43,0.03370823837935925,0.03867625482231379,0.0003,3.96974360011518,173.3603626000695
44,0.03358343176662922,0.037957679100334644,0.0003,3.997053900035098,177.3594294001814
45,0.033457140478491784,0.03975981333851814,0.0003,3.9326468999497592,181.29360319999978
46,0.03358579544842243,0.039779858136177064,0.0003,3.9508473000023514,185.2655052000191
47,0.033551768205165866,0.03880293217003346,0.0003,4.063297100132331,189.33082210016437
48,0.03339736036479473,0.03682562736570835,0.0003,3.9943401999771595,193.327300200006
49,0.03329203735530376,0.03898733929693699,0.0003,3.9470272997859865,197.2764002000913
50,0.0332982406681776,0.03740087834894657,0.0003,3.971454899990931,201.2495610001497
