epoch,train_mse,val_mse,learning_rate,epoch_seconds,elapsed_seconds
1,0.053214108928442,0.0336287717416882,0.0003,32.951830100035295,32.9518315999303
2,0.0333317588775157,0.0323929722771048,0.0003,33.42192340013571,66.38805700000376
3,0.0322470921453237,0.0330679831114411,0.0003,32.59540129988454,98.99965290003456
4,0.0316015210269689,0.0320297817832231,0.0003,32.8118056000676,131.8127179001458
5,0.0311463731644153,0.03344684060961,0.0003,32.64491999987513,164.47320330003276
6,0.0308918798792362,0.033002976065278,0.0003,32.94385710009374,197.43221290013756
7,0.0305507275938987,0.0327546474528312,0.0003,33.00449760002084,230.43843280011788
8,0.0303626552231311,0.0338249505171179,0.0003,33.42312559997663,263.86322379997
9,0.0300899167571067,0.0331981700655817,0.0003,33.00212710001506,296.8668315000832
10,0.0299361071988344,0.0336802603417634,0.0003,32.47153629991226,329.33994109998457
11,0.0298105169928073,0.0318666215339303,0.0003,32.47017759992741,361.8250488999765
12,0.029642733027935,0.0327773596170544,0.0003,32.564277600031346,394.4028338000644
13,0.0295143418002128,0.0334814366561174,0.0003,32.668829099973664,427.07314340001903
14,0.0293967813146114,0.0331831567510962,0.0003,32.78175979992375,459.8565321001224
15,0.0292966314053535,0.0336739114570617,0.0003,32.8518735000398,492.7100609999616
16,0.0292677163666486,0.0333571129253506,0.0003,32.431236000033095,525.1560774999671
17,0.0291310337364673,0.0333270303854346,0.0003,32.73623779998161,557.8937814000528
18,0.029061682652235,0.0331378114414215,0.0003,32.52741330000572,590.4227932000067
19,0.0289000268536806,0.0333745748180151,0.0003,32.76532560004853,623.189770200057
20,0.0288063379929065,0.033240008944869,0.0003,31.090610399842262,654.2822080999613
21,0.0287487509970665,0.0326605025163292,0.0003,27.854558299994096,682.1491642999463
22,0.0286203533325195,0.0333082272014021,0.0003,27.601619199849665,709.7519620000385
23,0.0285103727954626,0.0323522071018815,0.0003,27.603701200103387,737.3572557999287
24,0.0284908853663206,0.0330804017266631,0.0003,27.51487360009924,764.8735229000449
25,0.0282877028154134,0.03398659214437,0.0003,27.508261600043625,792.3831923999824
26,0.0281892873907089,0.0327308257681131,0.0003,27.764959699939936,820.1633496999275
27,0.0281201817233562,0.0333392937818169,0.0003,27.604555299971253,847.7693511999678
28,0.0279901375901699,0.0330334763407707,0.0003,27.570540099870414,875.3415457000956
29,0.0278677858380079,0.0342930644458532,0.0003,27.579864600207657,902.9230226001235
30,0.0277556814689636,0.0330349368068575,0.0003,27.6715732999146,930.5957867000252
31,0.0276016966867446,0.0346729278418421,0.0003,27.30547220003791,957.9151318001096
32,0.0275815256375074,0.0322534337562322,0.0003,27.50593880005181,985.422367400024
33,0.0273363486689031,0.0329704330942034,0.0003,27.390656899893656,1012.8142548999748
34,0.0272320436444282,0.0325316862943768,0.0003,27.615671100094914,1040.4314460000023
35,0.0270953555611372,0.0331529112753272,0.0003,27.544740499928597,1067.9778843000531
36,0.0269215739684104,0.0335685182639956,0.0003,27.62664130004123,1095.6210811000783
37,0.0267899229884147,0.0343781683537364,0.0003,32.6094165998511,1128.2320868000388
38,0.0267307939151525,0.0344106633245945,0.0003,32.01950419996865,1160.2535153999925
39,0.0266332318205237,0.0345257903605699,0.0003,31.841195000102744,1192.096405300079
40,0.0264120104608535,0.0343257032629847,0.0003,31.689154699910432,1223.7874764001465
41,0.0262985540856122,0.0341325641137361,0.0003,32.014306199969724,1255.8165883999318
42,0.0261655134370327,0.0335342329987883,0.0003,31.786036900011823,1287.6043301001191
43,0.0260134494998455,0.0355707926264405,0.0003,31.684119099983945,1319.2906615000684
44,0.0258722333444356,0.0349575459307432,0.0003,32.3412899998948,1351.6335654000286
45,0.0258187375326156,0.0365495080175995,0.0003,32.63803040003404,1384.2733082999475
46,0.0256841709463596,0.0350989917477965,0.0003,34.07947130012326,1418.374548099935
47,0.0255500696558952,0.0350560738378763,0.0003,32.73697410011664,1451.1133757999633
48,0.0253965218209028,0.0349601226943731,0.0003,32.829550199909136,1483.9449333001394
49,0.0253105089172124,0.0350720884263515,0.0003,32.40933519997634,1516.35599489999
50,0.0252107936633825,0.0345565104025602,0.0003,33.213123800000176,1549.5712218000554
